SK_ID_BUREAU,MONTHS_BALANCE,STATUS
5024479,-24,0
5735901,-54,1
5939283,-62,X
5113186,-32,C
6604462,-17,C
6358258,-90,C
5298093,-7,X
5207779,-6,0
6079535,-28,X
6095684,-73,X
6215965,-22,C
6301892,-50,X
6159527,-23,C
6658247,-29,C
5185790,-6,0
5727357,-55,0
5198100,-7,C
6636300,-41,C
6326863,-40,C
6205167,-87,0
5598462,-80,0
6322014,-18,0
5932462,-30,C
5798348,-1,C
6343516,-24,0
5702093,-62,0
6147707,-65,0
5189993,-34,C
6162282,-17,C
5896331,-30,C
6297765,-34,X
6737759,-65,C
5797888,-59,C
5241764,-40,C
5066847,-49,0
6090055,-3,0
6778949,-18,C
5790936,-47,X
5742585,-13,X
5814211,-5,C
6327230,-23,C
5924536,-54,0
5568224,-40,C
6726425,-20,0
6244210,-5,C
6030751,-35,X
5877434,-76,X
6723082,-34,0
6161016,-12,C
5492514,-38,C
5164835,-20,0
5784830,-11,0
5718674,-84,C
6499305,-40,C
5438767,-8,C
6343828,-11,C
6828088,-27,C
6242477,-22,C
6232471,-48,X
5840941,-44,0
6613709,-42,C
5707028,-4,C
6429048,-37,C
6697742,-50,X
5939638,-25,C
5065376,-8,C
5988039,-44,0
6474543,-20,C
6277032,-25,C
5901808,-1,C
6687751,-72,C
5818337,-25,0
6692305,-46,C
6116466,-51,C
6139942,-7,C
5832819,-35,C
5995927,-7,C
6596415,-21,X
5046101,-32,C
6074028,-48,C
5265640,-34,X
5121975,-48,C
5552715,-21,0
6833150,-55,C
6752501,-55,5
6603039,-8,0
6283336,0,0
6234200,-23,C
6685584,-55,C
6298534,-42,0
5917957,-12,C
6052439,-59,0
5265929,-14,C
6428772,-64,C
6540104,-38,0
6020319,-25,C
6311665,-31,C
6161079,-12,0
5949906,-6,X
5112727,-49,C
6737690,-66,X
6247690,-58,C
6277336,-75,C
6543719,-10,0
5096805,-51,0
6817882,-35,X
5954144,-49,0
6783868,-60,X
6652395,-49,0
6363211,-29,C
6602317,-1,0
6172508,-37,C
6126317,-3,C
5718525,-21,C
5710195,-25,0
6388663,-19,X
6424140,-27,C
6073423,-41,C
5646082,-70,1
5563244,-44,0
5761425,-37,C
6591864,-4,X
6635266,-17,C
6006985,-59,X
6408688,-75,C
5016594,-29,C
6565850,-45,X
5372067,-32,0
5759164,-22,0
6223308,-80,C
6526433,-68,X
5180631,-75,C
5142332,-27,C
6098505,-37,C
5732270,-69,C
6363678,-45,C
6429532,-65,C
6610681,0,C
6097762,-28,C
6071169,-88,0
6638034,-62,C
6779904,-6,X
5353251,-26,C
6473037,-44,C
6318691,-21,C
6066698,-62,0
5644887,-15,C
5732654,-22,C
6683700,-9,C
5563065,-96,0
5313736,-9,C
6776705,-4,C
5946886,-43,C
5956549,-39,C
6474635,-83,X
6691140,-44,C
6193226,-24,0
5833241,-24,0
6837021,-48,C
5170594,-50,C
6398067,-26,C
6766281,-34,C
6094031,-35,C
6021242,-23,0
6428660,-25,X
6576592,-39,C
5874450,-46,C
6425225,-11,X
6253456,-6,C
6112296,-32,C
6205653,-7,C
5552349,-28,C
6209499,-45,C
6202272,-12,X
6691156,-80,C
5743671,-8,C
6491970,-69,X
6357327,-27,C
6374488,-6,C
5731118,-71,C
6469425,-74,X
5719658,-14,C
6035127,-52,X
5427257,-39,C
6130993,-66,0
6312355,-26,C
5719756,-6,0
5562478,-1,C
6508161,-8,C
6547510,-33,0
6126344,-9,0
6277465,-86,X
5093303,-17,0
6617468,-10,C
6074070,-16,C
5950888,-74,0
5824626,-42,0
5197089,-8,C
6176940,-11,C
5552316,-19,C
6172892,-18,0
5120010,-32,C
5567547,-69,0
5729921,-10,X
6688158,-36,C
6483770,-3,X
5177628,-13,0
6833105,-6,C
6207760,-63,X
6711468,-72,0
5950384,-28,X
5896792,-57,X
5242370,-37,X
5536550,-1,X
6579592,-14,C
6184015,-25,X
6697882,-89,C
6779086,-14,C
5088976,-16,0
5994248,-6,C
6704842,-71,X
5344334,-11,C
5949936,-23,C
5690261,-83,C
5999929,-29,X
5838181,-32,C
6229893,0,X
6835192,-33,0
6800517,-53,0
5296577,-31,C
5703720,-58,X
5149655,-23,0
5012249,-1,0
5352540,-15,C
6212380,-14,C
5984320,-41,C
6374358,-47,X
6790216,-21,C
5932622,-47,X
5563318,-19,X
5956315,-34,0
5861217,-23,C
6407094,-31,C
6048091,-10,C
5844169,-35,X
5897020,-42,C
5492341,-15,C
6573631,-62,X
6389240,-45,C
6631149,-41,C
5120357,-68,C
6183391,-1,X
5858091,-10,0
5230078,-14,C
6460639,-42,C
6183689,-29,X
6529194,-15,X
6154489,-4,0
5632568,-82,C
5062180,-2,C
6718786,-70,C
6595387,0,C
6603583,-22,C
5951545,-70,C
5776081,-57,C
6169140,-24,X
5970950,-6,C
6050513,-2,C
6737252,-28,0
6688544,-21,C
5739146,-2,0
6264242,-6,C
5009947,-7,C
6603983,-27,C
6095179,0,C
5947353,-33,C
6569279,-28,0
6409104,-26,0
6037718,-68,X
6304479,-64,X
5841283,-21,C
5736690,-23,0
5776346,-3,X
5522507,-73,C
5875112,-88,X
6477516,-15,X
5197638,-10,C
5468034,0,0
6614078,-68,X
6190575,-61,X
6410085,-20,0
6071118,-73,0
6734495,-2,0
6524454,-32,X
5710369,-52,0
5196391,-42,X
5231352,-9,C
6671139,-9,0
6230266,-1,0
6040512,-1,X
6397675,-62,X
6186596,-52,C
5146059,-25,0
6438250,-7,C
6837325,-31,C
5983280,-8,C
6451982,-2,C
6782610,-25,C
5684136,-2,C
6104693,-66,X
6730692,-31,0
6312613,-81,X
6429865,-8,X
5797383,-12,X
6331807,-77,C
6036357,-2,C
6431199,-40,0
5994047,-13,0
6359859,-16,C
5952605,-72,0
6100391,-62,0
6659555,-17,C
5993984,-18,C
5680693,-9,0
6008483,-39,0
5819405,-20,C
5353507,-12,C
6206292,-66,C
6576913,-24,X
6107647,-81,C
6695508,-34,C
6559004,-19,C
6464180,-31,0
6005398,-15,C
5092062,-3,0
6793597,0,X
6209588,-8,0
6535773,-56,C
5174880,-80,C
5536023,-1,C
6765785,-15,C
6086246,-29,X
5952362,-94,0
5905970,-31,C
6797501,-17,C
6577254,-69,C
5336430,-60,0
6221187,-1,C
5121700,-27,X
5985231,-52,0
6785909,-50,0
6230439,-45,C
6047841,-86,0
6051940,-41,0
6593972,-9,C
5170443,-13,C
5736603,-37,X
5776331,-50,C
5539361,-76,C
5940109,-1,X
6020165,-6,C
6400284,-58,C
5089279,-12,C
6024063,-6,C
5190000,-57,C
5969938,-34,X
6250754,-9,X
6387726,-40,0
6529986,-11,0
6106592,-51,C
5149230,-59,C
5062601,-32,C
6053657,-58,0
6618575,-5,C
6498921,-78,C
5511599,-36,C
6298574,-48,C
5567279,-11,0
5142671,-56,0
5968244,-6,X
6548381,-16,C
5921207,-1,0
5839409,-52,0
5574589,-2,C
6509040,-27,0
5353476,-45,5
5916026,-38,C
6030454,-23,C
6546316,-6,C
6053952,-28,C
5114270,-42,0
6116117,-45,X
6120831,-29,0
5903763,-13,C
5708903,-8,0
5791674,-26,C
6101110,-2,C
6436358,-1,C
6651257,-6,0
5263177,-44,X
5837862,-8,C
6803415,-74,C
6183795,-24,C
5853871,-7,X
5703709,-36,0
5938249,-4,C
5278659,-86,0
5873167,-54,C
5889558,-46,X
5264591,-44,X
5628011,-22,C
5878479,-67,0
5867858,-27,0
6707088,-37,X
6205570,-36,C
5951249,-3,C
6048562,-87,0
6108418,-50,C
5355508,-3,C
5943492,-8,C
5536430,-28,X
5626575,-82,X
5095505,-26,C
6263786,-28,C
6464830,-78,0
6465479,0,X
5867374,-53,X
5062431,-57,0
5837372,-27,0
6577280,-73,C
5384444,-87,0
6711408,-67,C
6430848,-21,C
5554826,-5,0
5987633,-19,X
6766225,-15,C
5360263,-36,0
6772117,-30,C
6077159,-26,C
6510397,-15,C
6573782,-16,C
5415963,-33,X
6250122,-49,C
6562575,-17,C
5988953,-95,0
6213333,-35,X
5720426,-61,C
6298195,-14,X
6187198,-16,C
5971487,-53,X
6548106,-7,C
6299015,-60,C
5988253,-9,C
5522199,-34,C
6410270,-3,C
5535844,-1,C
5340850,-2,0
5270391,-8,0
5954045,-32,0
5208089,-6,0
6229162,-31,0
6359035,-27,X
5352596,-53,X
5315219,-12,C
5994196,-23,C
6586455,-26,C
5975354,-42,C
6304736,-28,C
6079279,-20,C
6304342,-41,X
5976964,-41,C
5797329,-10,X
6153756,-39,C
5235941,-36,0
6148150,-36,C
6744971,-44,0
5518664,-3,0
5949685,-60,C
5952295,-9,X
5888863,-56,C
6587233,-57,C
5522104,-14,0
5059968,-67,0
5322486,-1,0
6834019,-5,C
6045516,-3,C
5067694,-59,X
6645699,-11,X
6214894,-14,C
6106695,-22,C
5735638,-58,C
6579764,-30,X
5791723,-2,C
5265029,-28,X
5182796,-12,X
5352953,-10,0
6036553,-75,C
6492555,-30,C
5677831,-32,C
5644966,-72,C
6332551,-19,C
6779140,-23,C
5797019,-28,0
6263662,-37,X
6193030,-18,0
6622662,-12,0
6272959,-15,C
5922071,-4,C
5819868,-28,C
6228661,-89,0
5896244,-78,X
6757837,-15,0
5808517,-15,C
6639116,0,0
5918909,-16,C
6211986,0,0
5668237,-81,0
6025492,-5,0
6746717,-50,C
5866919,-39,X
6292185,-74,0
6056098,-13,X
6040625,-36,C
6775659,0,0
5154368,-18,0
5159216,-1,X
5099710,-11,0
5775171,-20,C
5678136,-45,X
5542766,-47,C
5824060,-28,0
5916297,-40,C
6834707,-40,1
6601400,-12,C
6447362,-60,X
6432322,-37,C
6618981,-9,C
6559868,-13,C
6065787,-66,C
6424642,-29,C
6796472,-55,0
6177526,-21,0
6429223,-16,C
5282578,-71,X
5012330,-37,C
5142472,-50,0
5625017,-66,0
6020929,-63,C
5011762,-29,0
6150878,-77,X
5915961,-14,0
5669087,-29,1
5937213,-15,C
5915568,-6,0
6318055,-25,C
6302307,-10,C
5615512,-1,0
5863600,-1,C
6613986,-54,X
6492545,-29,C
5296675,-28,C
5992859,-66,C
6065054,-38,0
6457098,-16,X
5017106,-25,0
5958924,-31,0
5155986,-13,C
6653745,-15,C
6326773,-34,C
5500354,-11,C
5897119,-7,1
5940817,-68,X
6736792,-14,1
5708474,-27,0
6396931,-1,C
6138364,-3,0
6205437,-51,C
5749264,-50,C
5231865,-4,C
5775620,-89,0
5890938,-27,C
6016874,-68,C
5314633,-15,0
6461007,-33,0
5918621,-8,C
5236168,-5,0
5514754,-53,0
5951021,-28,0
6170431,-15,0
5646140,-51,C
5509585,-44,0
6550028,-2,C
6483949,-69,0
6064162,0,C
6362726,-34,C
5984888,-25,X
5916684,-45,C
6244242,-51,C
5706846,-26,C
6507495,-38,C
6022902,-42,X
6636228,-17,0
6425042,-23,C
5842860,-18,C
6796597,-2,0
6250756,-13,C
5718495,-27,X
5996264,-13,C
6359378,-62,C
6356834,-38,C
6298079,-5,C
5229273,-21,C
6031022,-16,X
6242141,-6,C
5085807,-10,C
6415904,-60,C
6431036,-37,X
5629166,-15,0
6704420,-50,C
6742018,-25,0
5438543,-59,X
6339077,-73,C
6574588,-78,X
5731347,-15,C
5444635,-11,X
6233500,-48,C
6078680,-3,C
6434514,-4,X
6796502,-3,0
5853692,-41,0
6546372,-21,0
6321469,-6,C
6140834,-8,C
6394525,-64,C
5542043,-19,C
6429458,-34,X
5260550,-34,X
5515345,-83,C
6375915,0,X
5964959,-50,X
6491886,-58,0
6670800,-62,C
6479908,-17,C
5137184,-35,0
5764998,-44,0
6147554,-51,C
6169703,-18,C
6014065,-8,C
6303280,-22,X
6567748,-63,0
6653479,0,C
6263895,-15,C
5500474,0,0
5858073,-10,C
6286981,-51,C
5438362,-23,X
5372079,-19,X
6089176,-38,C
6359075,-37,C
6012581,-39,C
6374606,-6,C
6737130,-49,C
6498166,-67,C
6442508,-51,X
5018049,-13,C
6340359,-15,0
5095013,-81,X
5906959,-10,X
6126225,-8,C
6579904,-14,X
5537627,-45,C
5403305,-18,C
6719938,-7,0
5002724,-67,0
6262072,-28,0
5445210,-16,0
6097386,-2,C
6796777,-18,0
5737207,-35,C
5252920,-5,1
5438622,-10,C
5231529,-17,0
6248460,-87,0
5574830,-5,C
5574353,-31,C
6817378,-4,C
5890825,-47,C
6012728,-80,C
6611653,-50,C
6233924,-26,X
6448880,-64,X
6339461,-71,0
6603017,-8,0
5820473,-10,0
5832474,-40,2
6834754,-27,C
6262528,-87,X
5875071,-4,0
5975222,-6,C
5385220,-33,0
5003167,-9,C
5491442,-1,0
6654361,-26,C
6161034,-41,0
6005464,-1,C
5717319,-15,C
5724525,-12,C
5790356,-88,X
6000108,-12,C
5868149,-27,X
5502428,-24,C
6088841,-17,0
6287190,-82,0
6279444,-35,C
5924877,-69,X
5919612,-15,C
5742698,-11,C
5177598,-34,C
5963103,-38,X
5231758,-53,0
6420647,-5,0
5853132,-46,X
5671102,-14,0
6013292,-89,0
6297700,-22,X
6442810,-19,C
5115654,-68,C
6286243,-71,C
5290383,-37,0
5981355,-16,X
6549514,-40,0
5970125,-22,C
6001406,-16,C
6535502,-2,0
5934576,-6,X
5003044,-35,0
5568288,-52,C
6312563,-63,C
6270050,-42,0
6526690,-70,C
6343740,-53,X
5068356,0,C
6020714,-37,C
5796567,-9,C
5984823,-72,1
5012691,-15,C
6437073,-21,X
6298952,-24,0
5939110,-37,C
6517828,-12,C
6465867,-15,C
6112540,-16,0
5963751,-3,C
6664580,-6,C
6796997,-14,0
6621034,-15,C
6283813,-75,X
5892619,-52,0
5295737,-42,X
5438586,-59,C
6144138,-64,C
5932513,-83,C
6019772,-56,X
6592064,-6,0
6304141,-75,0
6343710,-1,X
5115764,-59,X
6270201,-6,C
6095917,-39,C
6832258,0,C
6375027,-4,0
5121144,-16,C
6210097,-46,0
5078547,-49,C
6731736,-19,0
5719434,-11,X
5752784,-60,X
6594598,-7,C
5958608,-40,X
6076918,-50,C
6405861,-22,C
6021775,-60,0
6765072,-29,C
6538746,-25,C
5427138,-19,C
6077449,-14,C
6432586,-62,C
5677664,-39,0
5727951,-44,C
6435058,-54,C
6610474,-12,C
5730901,-26,0
6416422,-13,0
5980356,-76,1
5361701,-35,C
5314624,-10,X
5021667,-39,X
5224403,-14,C
5796296,-8,X
5619072,-49,X
6517387,-46,C
6066695,-49,C
5762594,-31,0
5054636,-32,C
6321831,-17,C
6786111,-27,C
6258661,-24,C
6097997,-75,C
6160486,-9,C
6210785,-28,0
6099889,-44,0
6586749,-40,X
6617474,-15,C
5971989,-11,0
5563301,-4,X
6583360,-25,X
6095672,-16,C
5899307,-68,0
5198260,-50,0
6518460,-6,C
5145853,-10,0
5439908,-26,C
5262389,-46,C
5999634,-71,C
6183558,-4,X
5265935,-17,C
6763882,-8,C
6058172,-26,0
6631244,-12,0
6335706,-46,0
6645659,-28,C
6309057,-78,X
5627460,-30,C
6117797,-13,0
6452675,-5,0
6019016,-64,C
5224411,-61,X
5409164,-21,C
5844304,-84,0
6254058,-31,0
6234759,-1,X
6298724,-5,C
6579251,-32,C
5602707,-36,C
6138226,-23,X
6586519,-3,C
6100839,-3,0
5765182,-12,C
6834157,-19,0
6303187,-44,0
5822596,-27,0
6691031,-16,X
6248710,-9,C
6635022,-12,0
5645027,-22,C
5825501,-5,0
6263135,-31,0
6038213,-9,X
5752142,-32,C
6302974,-24,0
5791269,-9,C
6308122,-16,X
6254248,-45,C
6202480,-12,0
6177098,-17,C
5259970,-71,C
5658662,-1,C
6429128,-58,C
5983746,-31,0
5685830,-36,C
5067523,-5,0
5120898,-21,C
5891700,-36,0
6368655,-1,0
6526581,-13,C
5946080,-8,X
6343029,-14,0
6085400,-14,X
6833116,-18,X
5478036,-7,0
5897486,-38,X
5961498,-3,0
5409151,-79,C
6803760,-13,X
6510545,-9,0
6327081,-9,C
5478455,-52,0
6438791,-27,C
5960737,-24,C
6766847,-13,X
6587974,-6,0
6634692,-27,C
5212743,-53,X
6033295,-12,X
6780397,-39,C
6702632,-8,0
6830041,-27,C
6733489,-5,X
6639647,-62,0
6127531,-46,0
6091949,-13,1
6396578,-25,C
5907867,-4,C
5795394,-53,0
5953748,-3,C
5561805,-45,X
5546634,-30,X
6125906,-32,X
5968822,-28,C
5961038,-78,X
5857485,-21,C
5819640,-5,C
6593496,-27,C
6420533,-51,C
6009459,-33,C
6406638,-14,C
6121865,-18,C
6457959,-22,0
6087231,-32,0
6172610,-33,C
6056053,-3,C
6202048,-15,X
6009985,-40,C
6063164,-8,0
5859813,-83,0
6689873,-44,X
5953370,-61,C
6428401,-9,C
5907065,-26,C
6192071,-56,1
5155900,-37,C
5266212,-28,C
6669633,-14,C
6387789,-33,C
6220925,-73,C
6670404,-2,X
6096293,-46,X
6431785,-1,C
6057630,-2,C
5091709,-18,X
6464207,-14,C
6373829,-6,C
5016464,-47,0
5960045,-8,C
6285006,-33,C
5685831,-10,C
5896376,-1,X
6720061,-53,C
5741682,-17,0
6788996,-43,C
6442870,-25,C
6544766,-17,0
6645878,-30,C
6302102,-40,X
5901731,-21,X
6107118,-19,C
5839837,-9,C
6735053,-85,C
5866201,-18,X
6635702,-31,0
6291539,-16,C
5344321,-19,C
6699398,-53,X
5566442,-11,C
5844667,-31,C
5985099,-51,X
6535687,-8,C
6299744,-11,C
5979119,-8,C
6465546,-1,X
5580504,-11,C
6573776,-5,C
6121095,-2,C
5229482,-25,X
6140516,-18,0
6392159,-59,C
6261455,-65,C
6437140,-10,X
5968517,-14,C
5981000,-22,C
6240872,-52,X
6279479,-27,C
6250814,-9,C
6223129,-91,C
6549718,-5,C
5659087,-54,X
6639463,-65,X
5580667,-14,C
6491980,-94,0
5632909,-30,C
5906185,-9,C
5001757,-13,X
5467139,-11,C
5832867,-28,0
5878084,-40,C
6658093,-78,0
5626989,-76,0
6261675,-7,X
5479022,-32,C
6545045,-3,C
5162579,-11,C
6733298,-28,0
5096499,-74,C
6212680,-20,0
6016077,-79,0
6563696,-37,C
5702308,-37,C
6647887,-20,C
6388692,-2,0
6091501,-26,C
6530499,-55,C
6173040,-13,X
6387050,-6,0
6358200,-21,X
6231006,-43,0
5466603,-21,X
6360757,-14,C
6046923,-3,C
6538694,-37,C
6253807,-15,X
6121763,-18,C
6464013,-73,C
6161571,-32,0
6095644,-11,C
6013031,-2,C
5469494,-90,X
6160912,-14,C
6420937,-14,X
5732210,-42,0
6525117,-8,X
5004533,-28,C
6015945,-27,C
6725090,-42,C
5262624,-1,0
6211329,-69,0
6151471,-33,C
5645011,-30,0
5877959,-3,0
6209376,-23,X
5260672,-51,C
5060263,-32,C
5054661,-22,C
6066839,-49,C
6298395,-7,C
6063795,-70,0
5876551,-12,0
6646143,-33,C
6630072,-8,0
5178338,-38,C
6297134,-82,0
5658978,-56,C
6695343,-19,0
6766070,-5,0
5067671,-84,X
6241662,-87,C
6091562,-8,0
5602730,-20,C
6646322,-80,0
6396388,-47,0
6588478,-62,X
5774483,-16,X
6208205,-13,0
5139555,-9,C
5405367,-13,C
5479130,-77,C
5861279,-29,C
6479896,-6,0
6264041,-10,X
6095854,-42,0
6192954,-12,X
6207977,-2,C
6115994,-48,C
5927620,-21,0
5408048,-20,C
6215202,-3,0
6435248,-34,0
5719276,-1,X
6658208,-86,0
5399015,-3,0
5231399,-14,C
6283001,-6,C
5297083,-39,5
5937264,-6,C
5092405,-42,C
6421240,-7,C
6829931,-35,0
6580662,-39,X
6432668,-11,C
6477688,-9,0
5853977,-23,0
5563849,-75,C
5924084,-11,0
5500499,-30,X
6030485,-4,X
5627620,-29,C
5934074,-78,0
6121041,-7,C
6013984,-94,0
5178825,-20,C
5820108,-12,0
6698257,-37,C
6217517,-24,0
6363284,-11,C
5177856,-1,0
6539723,-22,0
6520517,-69,C
6715447,-34,C
6278705,-25,C
6047387,-35,0
5995183,-12,0
6548856,-12,X
6429815,-89,X
6602353,-37,C
5949302,-67,C
5988485,-2,X
6296678,-23,0
6360462,-36,C
6442269,-1,0
6286336,-7,C
6817638,-15,X
6363652,-30,X
6738965,-24,0
5819484,-30,C
6051879,-10,C
5566549,-24,0
6740727,0,C
5053445,-26,X
6587327,-17,C
6698274,-48,X
6066617,-20,0
5002577,-80,0
6026260,0,X
6139444,-16,C
5811871,-34,0
6646531,-2,C
5441043,-16,C
6437473,-23,C
6636818,-3,C
5529194,-20,0
6094468,-49,X
5561616,-47,X
6432626,-34,C
6817180,-54,C
6406118,-3,C
6432264,-38,0
5535793,-45,C
6023508,-48,1
6458366,-4,C
6019531,-48,1
5992074,-38,C
5491335,-7,C
6620519,-26,0
6433307,-73,C
5764341,-38,C
5984610,-81,X
6090944,-4,C
6100637,-12,C
5213623,-63,C
6469296,-92,0
5726614,-15,X
6030025,-24,C
5771884,-6,0
5905869,-83,0
6708255,-21,C
5877978,-41,C
5823771,-34,0
5121043,-62,X
6497740,-16,C
6288025,-45,C
6005660,-24,X
6817269,-16,C
5853931,-11,0
6158911,-37,C
5868060,-56,X
6711426,-54,X
6045921,-16,C
6435658,-25,C
5816277,-71,X
6833158,-21,X
6079827,-78,X
5965023,-18,C
6527426,-4,C
6793261,-23,C
6150459,-1,C
5789781,-11,C
6570449,-18,0
5921112,-49,0
6451736,-22,0
5231417,-1,0
6223711,-91,C
6835389,-1,X
5832965,-10,0
6122595,-23,C
6744953,-14,C
6085698,-20,C
6292321,-1,C
5509006,-24,0
6133733,-37,0
5961159,-29,X
5509741,-55,X
6065340,-33,C
6263265,-2,0
5967892,-2,X
5914337,-8,C
6474688,-4,0
5897621,-6,C
6612021,-38,C
6424778,-33,C
6661027,-8,C
6593036,-19,X
5951463,-2,C
6158571,-49,0
6736151,-17,C
5223937,-19,X
6251505,-19,X
5509002,-32,0
6273281,-30,C
6190533,-83,0
6346477,-76,X
5444128,0,X
6697964,-10,C
5096907,-56,C
6115795,-2,C
6307990,-83,0
6778910,-51,0
5045586,-72,0
5944374,-32,C
5207744,-3,C
6583975,-39,0
5818343,-18,C
6070676,-48,C
6216302,-17,X
5744000,-36,C
5946143,-1,C
6531610,-7,C
6187012,-3,0
6024584,-27,C
5720399,-38,C
6431021,-3,C
5060888,-7,X
5241711,-38,C
5229916,-19,1
5636553,-30,C
5033811,-4,0
6210705,-89,0
6416450,-44,0
6036278,-4,C
6428655,-53,X
5509343,-34,C
5033678,-32,0
6388894,-9,C
5270987,-58,0
6132949,-65,X
5271211,-10,C
5265821,-5,C
6276773,-25,C
6810276,-56,C
5012460,-1,C
5562202,-14,C
6610001,0,C
6033421,-61,C
6139317,-38,0
6092024,-17,0
6612371,-95,X
6172930,-3,X
6177527,-66,0
6062054,-17,0
5950151,-2,C
6660991,-7,0
6050559,-58,C
6611926,-26,C
5609924,-18,0
6590587,-61,C
6336479,-87,C
5816259,-31,0
6670967,-41,0
6524033,-20,C
5208277,-22,X
5512908,-37,0
6527553,-45,0
5468742,-22,X
5099834,-19,C
5816051,-22,X
6115743,-59,C
6629922,-74,0
6283453,-62,C
5951525,-17,X
6693340,-35,C
6317737,-59,C
6059181,-49,C
5743453,-1,0
5004729,-9,C
5180814,-40,X
5002407,-78,0
5770900,-45,0
5735999,-32,X
6737674,-90,X
6775922,-19,0
5814880,-19,C
5769822,-67,C
6133337,-36,C
5927588,-8,C
5259898,-69,C
6229596,-5,X
5189456,-3,X
5526288,-48,0
5259894,-39,C
5944899,-24,0
6565848,-1,C
5898930,-52,C
5542784,-35,0
6204226,-22,C
6346009,-4,C
6780015,-82,X
6343095,0,0
5901071,-18,0
6708618,-24,0
6187034,-30,0
6588350,-3,0
6406849,0,X
6767412,-69,C
6594104,-38,1
5054677,-34,C
6651954,-2,X
6308328,-18,X
6131162,-49,C
6291254,-29,X
5568268,-18,C
6484449,-71,X
5907246,-73,C
6108308,-17,C
6524402,-4,X
5759527,-74,X
6073653,-52,X
6776692,-58,C
5825737,-47,X
6154082,-29,0
6428915,-8,C
6514121,-3,0
5028430,-29,C
6709196,-24,C
5814976,-26,X
5703803,-57,C
6158649,-13,C
5028730,-21,0
6088374,-15,C
6540582,-48,0
6168747,-54,0
5636990,-81,0
6176446,-33,C
6183341,-12,0
5011204,-10,C
6693432,-10,C
5625813,-9,X
6559954,-35,0
5940959,-15,0
6234654,-4,C
6424931,-40,C
6408790,-6,C
6539550,-19,C
5914742,-22,X
5198166,-14,C
5726624,-31,X
6478968,-40,X
6092494,-31,C
5874830,-46,0
6161658,-19,0
6239681,-41,C
5353249,-42,0
5933278,-12,0
6116632,-82,0
5562221,-8,C
6098386,-71,C
5522130,-35,X
5819907,-38,0
6132700,-43,C
5838281,-25,C
6803669,-10,0
6577323,0,X
6213203,-38,C
5762663,-2,X
6089903,-19,0
6233579,-78,0
6542480,-80,X
6781319,0,0
6014365,-43,X
5937705,-23,0
6268785,-46,0
6184020,-59,C
6576232,0,X
6095574,-24,X
5954202,-29,C
6601536,-6,0
6294071,-80,1
6273332,-12,C
6094644,-36,C
6639087,-21,0
5154896,-10,C
5840919,-19,0
5952715,-21,C
6192401,-58,0
6479180,-25,C
5818264,-26,C
5099886,-22,X
5139437,-45,X
6219082,-69,0
6607956,-46,X
5542864,-21,C
5125629,-31,C
5837954,-13,C
6079517,-14,C
5352582,-10,X
6634312,-87,X
6269417,-12,C
5021368,-6,C
6697982,-32,C
5651396,-40,C
6538853,-8,C
6079802,-5,0
5197745,-17,C
5936840,-27,C
6278974,-9,X
6507436,-16,0
5170587,-7,0
5960847,-51,X
6610657,-47,X
6519233,-8,C
5937372,-77,C
6214587,-42,0
5344129,-13,C
6045967,-18,0
6828280,-15,0
6737453,-26,C
5354716,-39,X
5903357,-6,C
6127916,-4,C
6753760,-52,C
5879368,-35,C
6153974,-4,C
6096468,-22,0
5854310,-1,X
6273308,-6,C
5963164,-29,X
5500966,-16,X
5548912,-46,C
6723574,-14,0
5671333,-23,X
5197499,-40,0
6806178,-2,C
5961405,0,C
5435854,-5,X
5289868,-50,C
5812656,-51,0
6190067,-22,X
5002616,-9,X
6092684,-7,C
5943427,-11,C
5853427,-57,0
6587484,-45,C
5861229,-70,0
6772654,-12,C
5900882,-48,C
5574880,-20,X
6772207,-35,0
6431992,-90,5
6030226,-2,X
5598666,-31,C
6639260,-23,X
6653097,-81,C
5819050,-23,C
5933212,-1,X
6216702,-3,C
5658691,-46,0
6184772,-1,0
6559934,-5,C
6437581,-35,C
6245981,-32,X
6523816,-18,0
6356182,-11,X
5941067,-20,C
6484698,-9,0
6684920,-24,0
6090506,-23,C
6202833,-13,C
6669450,-19,C
5438290,-15,C
5476630,-5,C
6792528,-43,0
5242755,-28,0
5415671,-1,C
6144076,-55,X
5940645,-81,X
